Gamma,Lognormal,Weibull,Frechet,Gumbel,Beta,Pareto
0.269139595640853,1.95924976472782,0.320927442118686,0.243061005934607,91.2532527508513,95.0228356171225,0.163699027463177
357.655721773574,12.5233482428418,37.0105245561275,1.11707060664985,41.9168426865575,376.811279221755,0.015771953376621
0,0,0,1,1,0,1
